---
gamesThru: May 16, 2021
listname: College Tennis Women Singles
division: ctws2021
listdate: 2021-05-17
downloaded: 2021-05-19T00:06:16.947Z
player: 5363
---
rank	name	wins	losses	change	rating	pwrRnk	pwr	hfa	sosRnk	sos	masseyId	r2Id	groupId	group
1177	Maria Santilli                   	 6	 7	   -9	 5.176	1157	 1.233	 0.12	1109	 1.245	337428	485880	  1529	Cincinnati
1178	Sara Ziodato                     	 3	 2	   -7	 5.174	1105	 1.298	 0.09	1673	 0.697	337152	564392	   557	Baylor
1179	Melissa Huchet                   	 2	 8	    8	 5.174	1112	 1.288	 0.10	 452	 2.180	338016	513987	  3415	Idaho
1180	Samantha Nanere                  	12	 8	  -20	 5.174	1089	 1.308	 0.09	1564	 0.795	338110	565212	  6987	Samford
1181	Bhargavi Kalaga                  	 6	 7	   14	 5.173	1145	 1.245	 0.07	1091	 1.262	337829	488673	  5387	New Mexico St
1182	Jessica Tsukiji                  	 1	 8	  -24	 5.172	1101	 1.302	 0.07	 281	 2.515	339395	496291	  8122	UC Irvine
1183	Alexia Romero                    	15	 9	   -1	 5.172	1209	 1.161	 0.08	1407	 0.942	336884	515831	  4218	Louisiana Tech
1184	Darinka Stepan                   	11	 5	     	 5.166	1271	 1.101	 0.12	1629	 0.741	338513	565848	  2236	Drake
1185	Amy Kaplan                       	12	 8	    4	 5.160	1132	 1.259	 0.08	1515	 0.835	337606	514947	   501	Ball St
1186	Tiara Higuchi                    	 8	 2	   23	 5.160	1234	 1.134	 0.07	2370	 0.138	340171	415587	  6516	Rhode Island
1187	Anastasia Rakita                 	11	13	  -75	 5.157	1194	 1.183	     	1037	 1.332	337254	564930	  5634	N Illinois
1188	Joely Lomas                      	 8	 9	   42	 5.157	1181	 1.206	 0.04	1118	 1.235	337549	564213	  2993	Grand Canyon
1189	Vasavi Ganesan                   	14	13	  -22	 5.156	1256	 1.113	 0.06	1164	 1.191	337929	515244	  2353	E Michigan
1190	Mackenzie Worsnop                	 1	 1	    8	 5.156	1154	 1.234	 0.08	1248	 1.099	340532	464898	  1032	Cal Poly
1191	Emily Rees                       	11	 5	   71	 5.155	1188	 1.196	 0.12	1827	 0.568	338391	517252	  6302	Portland St
1192	Jillian Taggart                  	 4	 5	    9	 5.155	1228	 1.141	 0.08	 935	 1.473	339515	511558	  5253	Navy
1193	Tara Damnjanovic                 	10	11	   -2	 5.153	1182	 1.205	 0.06	1200	 1.146	337510	485336	  3449	Illinois St
1194	Gabriela Martinez Asensi         	 1	 6	  -16	 5.152	1093	 1.306	 0.10	 424	 2.224	336846	513313	  7242	South Carolina
1195	Savannah Sendar                  	 4	 3	    1	 5.152	1125	 1.272	 0.07	1492	 0.860	339939	450636	  7024	San Jose St
1196	Nicole Discenza                  	 9	 2	   -8	 5.148	1265	 1.104	 0.05	2392	 0.114	338531	565184	   771	Boise St
1197	Georgia Fischer                  	 9	 7	  -12	 5.146	1190	 1.188	 0.06	1451	 0.898	339309	510206	  9126	Wofford
1198	Lola O Lideadha                  	 6	 3	    4	 5.145	1156	 1.234	 0.10	1839	 0.559	338000	566185	  3421	Idaho St
1199	Matilde Magrini                  	 2	 7	  -38	 5.144	1058	 1.339	 0.08	 640	 1.875	336663	562005	  5584	North Texas
1200	Annie Clark                      	 1	 0	  -10	 5.143	1210	 1.160	 0.08	3157	-0.609	341166	488453	  8459	Virginia Tech
1201	Emma Smith                       	 7	 2	  -88	 5.141	1259	 1.111	 0.12	2208	 0.275	340151	515280	  7110	Sewanee
1202	Lavinia Lancellotti              	 6	 5	  180	 5.140	1159	 1.227	 0.02	1412	 0.931	340704	527725	  6836	St Leo
1203	Mihoki Miyahara                  	 2	 2	  603	 5.139	1263	 1.107	 0.08	 791	 1.669	347179	497322	  3207	Hawaii Pacific
1204	Rebekah Anderson                 	11	 5	  -18	 5.139	1237	 1.132	 0.15	1854	 0.551	338293	515634	  1813	Concordia CA
1205	Christina Watson                 	 5	 3	    5	 5.139	1195	 1.181	 0.09	1586	 0.779	341378	486728	  2468	Emory
1206	Elena Rodriguez                  	 9	 9	  165	 5.139	1203	 1.166	 0.07	1135	 1.211	337958	565893	  3935	Lamar
1207	Ioanna Lathouri                  	 8	 4	  -32	 5.137	1246	 1.127	 0.12	1723	 0.659	338047	565850	  4982	MO Western
1208	Alicia Melosch                   	 5	 3	   -9	 5.136	1201	 1.174	 0.08	1573	 0.791	340201	497890	  7002	San Diego St
1209	Dana Radovanovic                 	 9	 5	  -15	 5.136	1269	 1.102	 0.10	1597	 0.765	336851	443705	  4194	Louisiana
1210	Stephanie Nguyen                 	 2	 0	    8	 5.135	1266	 1.104	 0.08	2890	-0.350	339237	512753	   796	Boston Univ
1211	Thea Rice                        	 6	 8	     	 5.134	1207	 1.163	 0.10	 947	 1.455	336898	562544	   333	Arkansas St
1212	Erika Cheng                      	 2	 4	  -29	 5.134	1139	 1.253	 0.07	 779	 1.689	338652	521604	  8459	Virginia Tech
1213	Venia Yeung                      	 2	 3	  118	 5.133	1186	 1.198	 0.07	 993	 1.387	353109	485869	      	
1214	Megan Davies                     	10	 8	   -6	 5.132	1287	 1.078	 0.09	1322	 1.034	337559	566415	  8636	Weber St
1215	Jessica Aragon                   	 1	 1	  -52	 5.132	1057	 1.339	 0.08	1525	 0.829	338316	485659	  5279	Nebraska
1216	Ilana Tetruashvili               	11	14	   -2	 5.132	1178	 1.209	 0.07	1082	 1.277	336897	500129	  4218	Louisiana Tech
1217	Julia Aliseda                    	13	 4	  -40	 5.131	1289	 1.074	 0.11	2098	 0.362	339917	487388	  5684	NW Missouri
1218	Anastasia Palaska                	 8	 8	  -21	 5.130	1164	 1.221	 0.06	1189	 1.161	339539	439368	  1685	Col Charleston
1219	Drousile Dzeubou                 	13	12	   -6	 5.129	1352	 1.001	 0.09	1117	 1.236	336364	527888	  4200	ULM
1220	Fleur Eggink                     	 6	13	    6	 5.126	1238	 1.132	 0.12	 620	 1.899	337595	564404	  1715	Colorado
1221	Maissane Aik                     	 7	 2	   -6	 5.126	1254	 1.118	 0.09	2326	 0.180	338628	566981	282494	Keiser
1222	Dona Abohabaga                   	11	 8	   63	 5.126	1204	 1.165	 0.08	1464	 0.886	338160	497012	  7418	SW Baptist
1223	Tomomi Nagao                     	16	 4	  -20	 5.124	1189	 1.191	 0.07	2488	 0.025	336135	435916	  1988	Cumberlands KY
1224	Yuuna Ukita                      	 5	11	   -2	 5.122	1223	 1.144	 0.09	 665	 1.844	337551	490116	  8636	Weber St
1225	Daria Walczak                    	 9	 9	   27	 5.120	1367	 0.982	 0.08	1012	 1.360	338105	487789	  2236	Drake
1226	Presley Southerland              	 3	 5	   19	 5.119	1155	 1.234	 0.09	 990	 1.397	336637	561987	   316	Arkansas
1227	Ielizaveta Diachenko             	 7	 6	  -20	 5.118	1208	 1.161	 0.11	1245	 1.100	338387	490459	  2065	Lipscomb
1228	Daniela Latoni                   	 7	 2	    8	 5.117	1264	 1.105	 0.09	2679	-0.142	338786	515434	  2272	Duquesne
1229	Mya Spencer                      	10	 5	   -2	 5.117	1224	 1.144	 0.06	1781	 0.604	339950	567992	  6841	St Louis
1230	Romane Britt                     	14	 1	  -30	 5.116	1312	 1.049	 0.06	2850	-0.309	337803	565460	  3133	Harding
1231	Paula Cerda                      	 7	11	   17	 5.116	1226	 1.142	 0.03	 934	 1.477	337925	565858	  7600	SF Austin
1232	Victoria Fuenmayor Castillo      	 7	12	  -28	 5.114	1177	 1.209	 0.07	 900	 1.533	337148	511419	  6317	Prairie View
1233	Ashley Chang                     	 1	 0	  -28	 5.113	1236	 1.133	 0.08	3221	-0.669	338872	512091	  8551	Washington
1234	Alessandra Traub                 	17	 5	  -94	 5.112	1235	 1.134	 0.09	2182	 0.298	336597	458449	  2619	Flagler
1235	Kristina Miletic                 	 3	 6	    8	 5.112	1202	 1.166	 0.05	 671	 1.835	339449	511966	  2652	Florida Intl
1236	Halla Alajeely                   	 1	 6	   -4	 5.112	1083	 1.319	 0.06	 495	 2.109	338962	515139	  8122	UC Irvine
1237	Katie Fleischman                 	 5	 1	-1237	 5.109	1297	 1.066	 0.12	2419	 0.096	357191	511719	      	
1238	Ai Noa Fabre                     	 2	 1	  -22	 5.107	1152	 1.236	 0.07	1818	 0.573	337924	513006	  7600	SF Austin
1239	Muskan Gupta                     	11	14	  -33	 5.107	1179	 1.208	 0.10	1097	 1.257	336861	509997	  4785	MTSU
1240	Agata Klak                       	17	 2	  -19	 5.106	1374	 0.976	 0.09	2650	-0.116	338039	491892	  2572	Ferris St
1241	Themis Haliou                    	 8	10	   20	 5.105	1216	 1.148	 0.09	1051	 1.311	338897	488412	  8000	Towson
1242	Katherine Earnhardt              	10	10	  -17	 5.104	1229	 1.140	 0.11	1158	 1.193	337191	562305	  1685	Col Charleston
1243	Sumomo Hamanaga                  	18	12	  -31	 5.103	1282	 1.086	 0.10	1447	 0.901	336367	560988	  1351	Cent Arkansas
1244	Renata Lombera                   	 7	 8	  -11	 5.102	1252	 1.123	 0.07	1061	 1.302	338175	511446	  8325	Utah St
1245	Alexis Lopez                     	 9	14	  -26	 5.102	1222	 1.144	 0.06	 909	 1.516	337339	565213	  6987	Samford
1246	India Shiaelis                   	18	 1	  -18	 5.101	1438	 0.917	 0.08	2955	-0.419	338491	451380	  7305	SE Oklahoma
1247	Allison Mulville                 	 2	 6	   27	 5.099	1176	 1.210	 0.10	 616	 1.908	339329	498478	  5961	Oregon
1248	Anna Savchenko                   	 7	 5	  -28	 5.099	1212	 1.157	 0.09	1509	 0.844	340311	491808	   468	Azusa Pacific
1249	Madison Tattini                  	 2	 8	    9	 5.096	1251	 1.123	 0.09	 481	 2.142	340719	486179	  8315	Utah
1250	Floriane Picaut                  	 6	 6	  -11	 5.095	1171	 1.215	 0.12	1323	 1.031	336856	523731	  4194	Louisiana
1251	Prinkle Singh                    	10	 2	   37	 5.095	1147	 1.243	 0.09	2598	-0.070	339059	520243	  1685	Col Charleston
1252	Emilija Kojcic                   	 4	 7	  -15	 5.094	1172	 1.213	 0.06	 911	 1.511	337642	565203	  4425	Marquette
1253	Tamara Malazonia                 	 9	12	  138	 5.093	1231	 1.137	 0.12	 985	 1.405	338006	565635	  3437	IL Chicago
1254	Iryna Lysykh                     	13	 2	   33	 5.092	1278	 1.089	 0.09	2763	-0.223	339278	567101	187134	GA Gwinnett
1255	Madalena Andrade                 	 8	 3	  -11	 5.090	1267	 1.103	 0.06	2054	 0.397	337515	512658	   103	Alabama St
1256	Elisa Van Meeteren               	 5	10	  -14	 5.089	1245	 1.127	 0.15	 780	 1.683	339652	511901	  8934	William & Mary
1257	Teresa Franco Dias               	 8	 4	  -26	 5.087	1193	 1.185	 0.10	1872	 0.538	338828	523745	   420	Augusta
1258	Sofia Bruno                      	 1	 0	  -11	 5.086	1277	 1.091	 0.09	2927	-0.390	341772	514876	  1529	Cincinnati
1259	Selina Turulja                   	 5	 2	  -24	 5.086	1173	 1.213	 0.09	1905	 0.517	340950	486025	  5316	Nevada
1260	Florencia Rossi                  	 1	 0	   67	 5.085	1281	 1.088	 0.09	2892	-0.351	346012	447106	  5558	North Florida
1261	Yue Lin polly Chen               	 5	 8	  -27	 5.082	1320	 1.036	 0.08	 895	 1.541	338865	396726	  5371	New Mexico
1262	Flaminia Guidantoni              	13	 1	   -5	 5.082	1354	 0.998	 0.09	2904	-0.363	339453	513178	  9007	Wingate
1263	Harriet Hamilton                 	 8	 7	   -4	 5.082	1232	 1.134	-0.02	1379	 0.977	337747	491561	  3606	Jacksonville St
1264	Karin Hamilton                   	14	 7	   20	 5.080	1214	 1.152	 0.04	1842	 0.558	338036	565730	  8767	W Michigan
1265	Marta Torres Rodriguez           	12	 8	 -108	 5.078	1285	 1.079	 0.11	1585	 0.780	338695	565329	  8546	Washburn
1266	Grace Gaskins                    	 8	 0	   -3	 5.077	1427	 0.931	 0.10	3282	-0.724	340642	409249	  4837	Millsaps
1267	Stephanie Fernandez              	 6	 2	  -21	 5.076	1333	 1.025	 0.10	1999	 0.447	339387	567509	  6498	Reinhardt
1268	Hailey Stelse                    	11	 4	  -15	 5.076	1295	 1.067	 0.06	2256	 0.232	337912	563633	    55	Air Force
1269	Viktorija Veselinova             	11	 4	  -28	 5.071	1255	 1.114	 0.07	2167	 0.310	339341	489192	  6412	Queens NC
1270	Renata Gabuzyan                  	 8	 7	    7	 5.069	1309	 1.052	 0.13	1343	 1.016	337222	509819	  2383	E Washington
1271	Ting-Ya Hsu                      	 4	14	   -7	 5.067	1248	 1.126	 0.08	 492	 2.118	337972	416972	  8898	Wichita St
1272	Miranda Deng                     	 5	 3	   -2	 5.066	1299	 1.063	 0.11	1614	 0.752	339520	401787	  5253	Navy
1273	Gabrielle Clairotte              	 3	 2	  -23	 5.066	1247	 1.127	 0.08	1603	 0.763	338952	566793	  4436	Marshall
1274	Mariella Minetti                 	 6	10	    6	 5.063	1273	 1.098	 0.08	 937	 1.473	339759	509208	  5724	Northwestern LA
1275	Taylor Leslie                    	19	 4	  -15	 5.060	1315	 1.041	 0.11	2544	-0.029	336791	488050	  2034	Dallas Bap
1276	Leonie Schuknecht                	 9	14	   -8	 5.058	1227	 1.142	 0.12	1033	 1.335	336886	562519	  4218	Louisiana Tech
1277	Felicia Jayasaputra              	 6	 5	   25	 5.055	1328	 1.029	 0.15	1454	 0.896	339144	567294	  5042	Montana St
1278	Brittney Wilbur                  	10	 5	  -27	 5.054	1307	 1.054	 0.06	1817	 0.576	337574	463556	  9126	Wofford
1279	Celia Vaudiau                    	14	 5	   33	 5.052	1324	 1.034	 0.05	2113	 0.348	337181	522116	  7757	Tarleton St
1280	Olivia Mikkelson                 	 1	 3	  -57	 5.051	1184	 1.200	 0.08	 704	 1.789	340418	567204	  8315	Utah
1281	Zoe Cauthen                      	 9	 6	   -9	 5.049	1249	 1.125	 0.05	1512	 0.840	337388	513183	  1457	Charleston So
1282	Virginia Poggi                   	 6	 9	  -27	 5.047	1220	 1.146	 0.11	 988	 1.397	338126	514547	   275	Appalachian St
1283	Kamilla Nella                    	11	 3	   15	 5.047	1332	 1.025	 0.10	2354	 0.151	340583	436395	  6434	Quinnipiac
1284	Meagan Brown                     	 7	 4	  141	 5.046	1306	 1.054	 0.06	1583	 0.781	341065	494009	  7163	Siena
1285	Kseniya Zonova                   	 7	11	   -7	 5.043	1253	 1.121	 0.04	 951	 1.452	337562	466443	  7300	SE Missouri St
1286	Stephanie Booth                  	 6	 3	  -32	 5.042	1344	 1.010	 0.08	1771	 0.612	337054	564236	  7365	Southern Miss
1287	Anca Craciun                     	 0	 2	    5	 5.041	1158	 1.232	 0.08	 487	 2.130	337122	487211	  4741	Michigan
1288	Florentia Hadjigeorgiou          	15	 2	   68	 5.039	1369	 0.981	 0.09	2891	-0.350	338162	565822	   433	Augustana SD
1289	Natalija Popovic                 	 1	 5	  -16	 5.039	1286	 1.078	 0.10	 520	 2.058	339655	442454	  4425	Marquette
1290	Rylie Cox                        	11	 5	  -25	 5.039	1274	 1.095	 0.11	2012	 0.435	337799	485462	  3133	Harding
1291	Najah Dawson                     	 2	 2	   -1	 5.039	1275	 1.095	 0.11	1355	 1.007	340255	497943	  6797	St John's
1292	Olivia Ryan                      	 0	 2	  -54	 5.038	1225	 1.143	 0.09	 176	 2.764	338426	485838	  6114	Penn St
1293	River Hart                       	 3	11	 -100	 5.037	1296	 1.066	 0.12	 551	 2.008	338320	413976	  4858	Minnesota
1294	Anna Markvartova                 	 8	 4	  -27	 5.036	1261	 1.109	 0.05	1927	 0.499	338777	523030	  5563	North Georgia
1295	Emilie Haakansson                	 4	 3	   15	 5.035	1215	 1.150	 0.08	1695	 0.683	340256	569529	  6797	St John's
1296	Polina Goloputova                	10	 8	  -25	 5.035	1338	 1.020	 0.08	1389	 0.961	336358	485441	  7809	Chattanooga
1297	Lucia Garrigues-Melendez         	 1	 8	   -3	 5.035	1161	 1.227	 0.08	 379	 2.293	337811	512197	  7278	South Florida
1298	Jadie Acidera                    	 4	 5	   -3	 5.034	1305	 1.057	 0.06	1056	 1.308	340028	384218	  1057	CS Fullerton
1299	Anna Uljanov                     	 7	 8	  -10	 5.034	1250	 1.125	 0.09	1220	 1.125	337625	565307	  8742	W Carolina
1300	Georgina Groth                   	 5	 4	   50	 5.033	1294	 1.068	 0.08	1468	 0.879	340960	512681	  6657	Rollins
1301	Maja Jung                        	16	 1	   74	 5.033	1502	 0.851	 0.06	3091	-0.552	338700	565328	  8546	Washburn
1302	Laura Vetter                     	 5	 3	    5	 5.030	1346	 1.006	 0.08	1608	 0.758	340768	510769	  2661	FL Southern
1303	Elena Dibattista                 	 3	 1	   -3	 5.030	1402	 0.956	 0.08	1794	 0.598	339462	520777	  7933	UTEP
1304	Nikol Dobrilova                  	 0	 1	  -35	 5.029	1143	 1.249	 0.08	 848	 1.600	338312	511585	  6393	Purdue
1305	Marina Prediger                  	 8	 2	   13	 5.028	1372	 0.979	 0.08	2371	 0.137	340850	442877	  4991	MO St Louis
1306	Ana Villalvazo Farrera           	 8	 1	  -31	 5.027	1302	 1.060	 0.10	2833	-0.289	339754	511405	  3260	Hillsborough CC
1307	Delaney Schurhamer               	 7	 4	  -21	 5.027	1276	 1.094	 0.10	1741	 0.640	338911	565087	  1004	Butler
1308	Lauren Rich                      	 8	 7	  -27	 5.027	1347	 1.005	 0.10	1319	 1.036	337577	514134	  4649	Mercer
1309	Mary Brascia                     	13	 2	   -5	 5.026	1330	 1.026	 0.06	2787	-0.255	338764	566336	   707	Biola
1310	Jenna Dean                       	 7	10	  -28	 5.025	1243	 1.129	 0.09	1043	 1.321	337021	510787	  8156	Charlotte
1311	Melati Devi                      	10	 9	  -20	 5.024	1342	 1.013	 0.08	1363	 1.000	337907	402057	  4725	Miami OH
1312	Klara Mrcela                     	 8	 7	   -1	 5.023	1262	 1.109	 0.05	1420	 0.920	338524	486472	  1612	Cleveland St
1313	Brooklyn Ross                    	14	 7	  -17	 5.023	1293	 1.068	 0.10	1969	 0.472	337588	511920	  4715	Metro St
1314	Ekaterine Jorjoliani             	 7	 1	   27	 5.019	1323	 1.034	 0.09	2597	-0.070	340531	510116	  4164	LIU Brooklyn
1315	Hannah Jones                     	 6	 6	  -16	 5.016	1240	 1.131	 0.10	1333	 1.023	337223	564828	  2954	Gonzaga
1316	Kaitlynn Groves                  	 5	 4	   -8	 5.014	1300	 1.063	 0.11	1467	 0.881	340961	485608	  6657	Rollins
1317	Bruna Casasampere                	 8	 3	   32	 5.012	1326	 1.032	 0.09	1887	 0.531	337897	564527	  7872	UT Arlington
1318	Maria Solnyshkina                	12	 3	   -4	 5.010	1270	 1.102	 0.08	2486	 0.025	336377	512200	  3526	Indianapolis
1319	Daryna Gukaysan                  	16	 3	   25	 5.010	1399	 0.959	 0.09	2631	-0.103	339255	489217	  8674	West Alabama
1320	Jutte Van Hansewyck              	 5	 8	  -64	 5.010	1398	 0.960	 0.05	 880	 1.557	337743	516550	  4436	Marshall
1321	Lisa Keller                      	 5	 3	  102	 5.009	1379	 0.973	 0.05	1648	 0.727	337944	421156	  1219	Card Stritch
1322	Alma Abazi                       	11	 2	  -21	 5.008	1350	 1.004	 0.11	2599	-0.071	338694	512825	  2256	Drury
1323	Lara Isis Teodoro De Oliveira    	10	 2	  -20	 5.006	1393	 0.962	 0.06	2718	-0.180	336563	515368	 69846	Ave Maria
1324	Eva Siska                        	12	 2	  -31	 5.006	1494	 0.855	 0.06	2713	-0.175	336277	561114	187134	GA Gwinnett
1325	Milka Pasanen                    	 4	 6	  -16	 5.003	1280	 1.089	 0.11	1134	 1.212	338137	439976	  7237	South Alabama
1326	Tessa Trate                      	 7	 2	  -47	 5.003	1336	 1.022	 0.08	2333	 0.173	340869	569040	  1524	Chris Newport
1327	Hannah Pinto                     	 1	 5	   38	 5.002	1166	 1.220	 0.08	 527	 2.049	336625	562076	   557	Baylor
1328	Emelie Schwarte                  	12	 4	    7	 5.001	1341	 1.015	 0.12	2435	 0.076	338062	515255	  8115	Tyler JC
1329	Ana Morett Salas                 	 7	11	    4	 4.999	1272	 1.100	 0.09	1068	 1.289	337555	513343	  8636	Weber St
1330	Blythe Buntrock                  	14	 2	   69	 4.999	1430	 0.928	 0.15	2810	-0.273	338090	566132	  1417	C Oklahoma
1331	Nell Arendt                      	12	 3	  -65	 4.998	1461	 0.895	 0.04	2494	 0.022	338441	491966	  3437	IL Chicago
1332	Eleonora Liga                    	 5	 3	   -9	 4.996	1339	 1.017	 0.02	1713	 0.666	341171	426691	  4291	Lynn
1333	Andrea Guerrero                  	10	 6	   57	 4.996	1394	 0.962	 0.08	1674	 0.697	337086	513772	    18	Abilene Chr
1334	Camila Tumosa                    	11	 3	   18	 4.993	1337	 1.021	 0.10	2446	 0.061	338294	565963	  1813	Concordia CA
1335	Georgie Walker                   	 0	 1	   -7	 4.990	1284	 1.079	 0.07	 348	 2.350	337205	461689	  2800	Furman
1336	Vanessa Timm                     	 8	 7	   -6	 4.990	1303	 1.058	 0.09	1549	 0.809	338529	457785	   771	Boise St
1337	Marta Perez Maestro              	18	 0	   18	 4.990	1692	 0.645	 0.10	3475	-0.904	337738	565495	187134	GA Gwinnett
1338	Danielle Burich                  	 2	 4	 -109	 4.990	1439	 0.916	 0.08	 739	 1.742	337755	393882	  3540	Iowa
1339	Estee Widdershoven               	 7	 4	   12	 4.989	1334	 1.024	 0.08	1787	 0.601	338773	463439	  8345	Valdosta St
1340	Yasmin Mansouri                  	 8	 3	   71	 4.988	1371	 0.980	 0.09	2375	 0.135	337982	489606	  2383	E Washington
1341	Hannah Lairmore                  	 6	 3	  -26	 4.987	1283	 1.083	 0.04	2061	 0.392	339548	566984	282494	Keiser
1342	Federica Mordegan                	 4	 5	   24	 4.986	1331	 1.026	 0.04	1094	 1.260	341169	434617	  4291	Lynn
1343	Catarina Zheng                   	18	 4	  -67	 4.983	1524	 0.826	 0.04	2546	-0.029	338161	515238	  7418	SW Baptist
1344	Jovana Babic                     	 7	 3	  -39	 4.982	1322	 1.036	 0.10	2063	 0.389	338967	567103	  7024	San Jose St
1345	Isabella Montana                 	 5	 3	    1	 4.981	1298	 1.065	 0.13	1804	 0.589	339993	511890	  2108	Delaware
1346	Maya Perkucin                    	11	 4	   58	 4.979	1321	 1.036	 0.07	2228	 0.248	338042	565731	  8767	W Michigan
1347	Madison Kim                      	 3	 5	  -21	 4.978	1301	 1.062	 0.05	 943	 1.464	339286	516799	  3197	Hawaii
1348	Lena Milosevic                   	 9	 5	  -42	 4.976	1311	 1.050	 0.10	1873	 0.538	339706	487906	  7322	S Arkansas
1349	Erica Wojcikiewicz               	 9	 8	  -29	 4.975	1384	 0.969	 0.13	1413	 0.931	338095	516555	  2085	Dayton
1350	Loren Haukova                    	 0	 4	 -110	 4.975	1221	 1.146	 0.09	 154	 2.817	346413	414242	   783	Boston College
1351	Sofia Sharonova                  	13	 3	  -27	 4.974	1353	 1.000	 0.12	2588	-0.064	336378	512201	  3526	Indianapolis
1352	Anya Chavez                      	14	 2	   44	 4.973	1431	 0.926	 0.05	2896	-0.354	338051	565849	  4982	MO Western
1353	Ljiljana Pajcin                  	 8	 3	  -21	 4.973	1395	 0.961	 0.04	2308	 0.193	338658	439324	  8171	Union KY
1354	Marta Magalhaes                  	 4	 4	   23	 4.972	1359	 0.992	 0.09	1213	 1.131	338145	428857	  3415	Idaho
1355	Lailaa Bashir                    	18	 8	  -18	 4.971	1385	 0.969	 0.08	2050	 0.400	336673	517318	  9174	Xavier LA
1356	Samantha Smith                   	 7	 8	  -13	 4.968	1239	 1.131	 0.04	1397	 0.953	338365	521213	  5323	UNLV
1357	Tzu Hsun-Hsu                     	14	 1	   63	 4.967	1387	 0.969	 0.09	3065	-0.530	339454	489520	  9007	Wingate
1358	Lucie Raquin                     	 8	 6	    2	 4.967	1408	 0.949	 0.10	1578	 0.784	336853	516823	  4194	Louisiana
1359	Antonia Balzert                  	 4	12	   -2	 4.965	1361	 0.992	 0.10	 606	 1.920	337593	510220	  1715	Colorado
1360	Hunter Roper                     	 6	 7	  -15	 4.965	1505	 0.847	 0.05	1122	 1.232	336888	562545	   333	Arkansas St
1361	Mihaela Kaftanova                	 3	 2	  -13	 4.965	1360	 0.992	 0.08	1240	 1.104	337196	486073	  9162	Wyoming
1362	Rhona Cook                       	 2	 7	  -15	 4.965	1192	 1.187	 0.03	 719	 1.766	338830	563561	  1186	Campbell
1363	Anabel Aguil Ramirez             	 3	 2	  373	 4.964	1310	 1.050	 0.10	1342	 1.016	358030	572199	      	
1364	Emely Kahrs                      	 8	 7	  -35	 4.963	1370	 0.981	 0.08	1404	 0.947	337572	565232	  9126	Wofford
1365	Polina Shitikova                 	 3	 2	  -82	 4.962	1401	 0.958	 0.09	1714	 0.666	341712	564954	  6547	Richmond
1366	Sofia Zaprianov                  	 7	 7	  -44	 4.961	1362	 0.991	 0.13	1350	 1.012	337424	563371	  4725	Miami OH
1367	Sophia Marchetta                 	12	 5	  -13	 4.960	1318	 1.037	 0.03	2202	 0.279	338808	566514	  4085	Limestone
1368	Jana Hecking                     	 6	13	  -28	 4.960	1440	 0.914	 0.08	 734	 1.747	336949	414551	    87	UAB
1369	Amelia Haley                     	 3	 1	   40	 4.958	1316	 1.041	 0.06	2351	 0.155	341110	511883	  6763	St Bonaventure
1370	Amber Fuller                     	 2	 6	   -1	 4.958	1314	 1.045	 0.05	 655	 1.858	339297	566668	  8716	West Virginia
1371	Michelle Zell                    	 4	10	  -33	 4.958	1392	 0.963	 0.07	 757	 1.716	339480	566464	  8200	UC Davis
1372	Tanvikhaa Saravanan              	13	 5	  -13	 4.957	1343	 1.012	 0.10	2211	 0.274	336911	562603	  8258	UT Tyler
1373	Klara Smolikova                  	 6	 2	   65	 4.956	1413	 0.946	 0.10	2213	 0.274	337947	487032	  1219	Card Stritch
1374	Elizabeth Goines                 	13	 8	  -13	 4.956	1386	 0.969	 0.10	1671	 0.699	337389	410423	  2899	Ga Southern
1375	Clara Mantaux                    	 8	 8	  -22	 4.955	1396	 0.961	 0.12	1383	 0.972	336855	487893	  4194	Louisiana
1376	Mariona Noguera                  	 6	 4	   43	 4.952	1290	 1.072	 0.08	1831	 0.564	339951	567995	  6841	St Louis
1377	Andrea Fuchs                     	 6	 4	   -4	 4.947	1351	 1.003	 0.08	1948	 0.482	336828	408248	  7911	Texas St
1378	Jasmine Boyd                     	 6	 3	  -20	 4.946	1327	 1.031	 0.10	2088	 0.367	339193	498072	    82	Alabama A&M
1379	Ameek Batth                      	 9	 4	     	 4.946	1335	 1.023	 0.10	2030	 0.419	338669	567160	  7413	S Wesleyan
1380	Alex Koniaev                     	 4	 6	  -55	 4.945	1319	 1.037	 0.06	1020	 1.351	337340	565211	  6987	Samford
1381	Michelle Ncube                   	 6	 7	  -17	 4.944	1355	 0.996	 0.06	1183	 1.171	338727	566947	  8068	Troy
1382	Alexandra Abyasova               	 8	 1	    3	 4.943	1558	 0.783	 0.10	2809	-0.272	339997	514869	   540	Barton Co
1383	Peyton Lee                       	 5	 7	  -15	 4.943	1376	 0.974	 0.09	1129	 1.217	337674	488106	   589	Belmont
1384	Sophia Sassoli                   	 1	 1	   -3	 4.937	1356	 0.994	 0.07	1410	 0.937	337128	513568	  2911	Georgia Tech
1385	Natalie Kohoutkova               	10	 2	  -18	 4.935	1582	 0.748	 0.05	2720	-0.181	339357	513814	    24	Abe Baldwin
1386	Matea Mihaljevic                 	 3	 8	    2	 4.935	1349	 1.004	 0.12	 795	 1.659	338725	433078	  8068	Troy
1387	Honoka Nakanishi                 	 7	 4	   81	 4.935	1258	 1.112	 0.08	1837	 0.560	339452	497416	   451	Austin Peay
