---
gamesThru: May 17, 2021
listname: College Tennis Men Singles
division: ctms2021
listdate: 2021-05-17
downloaded: 2021-05-19T00:05:46.399Z
player: 4991
---
rank	name	wins	losses	change	rating	pwrRnk	pwr	hfa	sosRnk	sos	masseyId	r2Id	groupId	group
1469	Kaipo Marshall                  	 6	 4	    2	 5.338	1472	 0.735	 0.09	1764	 0.483	332918	566500	  2272	Duquesne
1470	Ernesto Martinez                	 2	 2	    6	 5.338	1405	 0.813	 0.14	1668	 0.543	335515	501185	      	
1471	Peter Conklin                   	 0	 1	   58	 5.337	1260	 0.955	 0.09	1017	 1.202	342906	398372	      	
1472	Roy Stepanov                    	11	 2	    3	 5.337	1524	 0.680	 0.10	2908	-0.474	334363	489521	  9007	Wingate
1473	Omer Gorgun                     	 3	 3	     	 5.337	1536	 0.663	 0.13	1107	 1.088	335688	498189	  7250	S Carolina St
1474	Anthony Kanam                   	 8	 0	    4	 5.334	1757	 0.472	 0.11	3475	-0.952	335239	420406	  1273	Case Western
1475	Stanimir Petrovic               	 2	 0	   -3	 5.334	1619	 0.583	 0.11	2702	-0.304	333406	513243	  3950	Lander
1476	Owen Lu                         	 2	 4	  -11	 5.333	1378	 0.834	 0.10	1654	 0.553	334306	428047	   796	Boston Univ
1477	Ruan Dupreez                    	 6	 5	    4	 5.330	1502	 0.703	 0.14	1587	 0.629	332243	565051	   103	Alabama St
1478	Juan Ramirez                    	11	 8	    4	 5.329	1423	 0.794	 0.13	1861	 0.406	332944	489436	  9174	Xavier LA
1479	Oleksyi Vyshyvanyuk             	 9	 0	     	 5.329	1764	 0.467	 0.10	3474	-0.952	334226	515202	  3904	Lake Forest
1480	Diego Gonzalez                  	 5	 3	    3	 5.328	1479	 0.726	 0.13	1903	 0.372	334449	522674	  4291	Lynn
1481	Rithik Sardana                  	 3	 5	    3	 5.328	1473	 0.734	 0.09	1044	 1.178	334526	515027	  2855	George Mason
1482	Riley Tran                      	 6	11	   56	 5.328	1455	 0.759	 0.07	1048	 1.166	331570	485614	    18	Abilene Chr
1483	Kai Breitbach                   	 1	 6	   13	 5.328	1356	 0.859	 0.10	 594	 1.762	334960	392530	  7900	UT San Antonio
1484	Nickolas Frisk                  	 8	 5	   -4	 5.326	1348	 0.866	 0.19	1928	 0.348	334773	513330	  6817	St Joseph's PA
1485	Ryota Fukushima                 	 7	 4	    1	 5.322	1489	 0.711	 0.10	1913	 0.363	334367	567987	  6841	St Louis
1486	Wesley Barnett                  	 6	 9	   -1	 5.322	1466	 0.746	 0.12	1133	 1.060	331679	509637	  6535	Rice
1487	Juan Vallejo                    	 9	 5	    8	 5.321	1459	 0.753	 0.11	1973	 0.306	333108	488812	  5518	NC Wesleyan
1488	Raul Dicu                       	 7	 9	  -11	 5.320	1529	 0.671	 0.12	1231	 0.961	332842	402363	  8546	Washburn
1489	Ori Maior                       	 1	 7	    2	 5.318	1436	 0.777	 0.14	 498	 1.933	335263	521129	  7010	San Francisco
1490	Vasileios Iliopoulos            	 4	 8	    3	 5.317	1392	 0.825	 0.15	1192	 0.998	333453	417743	  7034	Santa Clara
1491	Karol Paluch                    	 1	 1	   22	 5.316	1244	 0.970	 0.12	2397	-0.038	332446	485292	  6535	Rice
1492	Juho Kantola                    	 6	 3	  -18	 5.315	1523	 0.684	 0.16	1994	 0.291	333605	516110	  3919	Lake Superior
1493	Nikita Snezhko                  	 0	 9	  -55	 5.315	1199	 1.026	 0.12	 195	 2.478	331921	491871	  3540	Iowa
1494	Rafal Bednarczuk                	 5	 6	    6	 5.314	1430	 0.787	 0.12	1412	 0.784	334117	561032	  1713	Collin Co
1495	Feliksas Sakalauskas            	 1	 3	    2	 5.312	1469	 0.736	 0.10	 798	 1.467	334247	486209	  2649	FGCU
1496	Clement Hamel                   	 1	 8	    8	 5.312	1299	 0.917	 0.06	 578	 1.797	334122	497701	  7613	Stetson
1497	Gonzalo Garcia-Nieto            	 6	 5	     	 5.311	1578	 0.627	 0.12	1387	 0.808	332324	515166	  2065	Lipscomb
1498	Vojtech Podzemny                	 6	 9	   -4	 5.310	1468	 0.737	 0.15	1127	 1.063	333386	565692	    87	UAB
1499	Pedro Maciel                    	 1	 2	     	 5.310	1438	 0.773	 0.14	 948	 1.288	334177	501601	  2649	FGCU
1500	Jake Macey                      	 4	 1	  -11	 5.308	1638	 0.569	 0.12	2577	-0.176	335233	428594	  9110	WI Whitewater
1501	Zacharias Rasmusson             	 1	 1	  -14	 5.306	1518	 0.688	 0.12	1322	 0.873	331847	485735	  3449	Illinois St
1502	Ghali Mensour                   	 6	 3	    3	 5.302	1470	 0.735	 0.09	1990	 0.294	335268	485371	  6836	St Leo
1503	Parker Bradbary                 	 5	 2	   -1	 5.302	1493	 0.707	 0.15	2326	 0.019	331361	512470	    87	UAB
1504	Alvaro Arce Lopez-Sanchez       	 6	 2	   -1	 5.302	1481	 0.719	 0.12	2417	-0.056	335900	515455	  3288	Hofstra
1505	Karlo Divkovic                  	 1	 6	    6	 5.301	1332	 0.886	 0.10	 622	 1.715	331824	516082	  6853	St Mary's CA
1506	Juan Soria                      	 2	 2	    2	 5.297	1351	 0.864	 0.11	1645	 0.570	332863	497994	  3592	Jackson St
1507	Nelson Stafford                 	12	10	   -6	 5.296	1542	 0.660	 0.11	1669	 0.543	331152	561982	   594	Belmont Abbey
1508	Jason Gerweck                   	13	 3	  120	 5.296	1480	 0.725	 0.14	2824	-0.408	330929	522648	  3526	Indianapolis
1509	Alex Mascioli                   	 5	 4	     	 5.293	1558	 0.646	 0.09	1596	 0.620	332914	485413	  2272	Duquesne
1510	Michael Delebois                	 5	 4	     	 5.292	1419	 0.799	 0.12	1852	 0.414	333390	512541	  1219	Card Stritch
1511	Cole Brainard                   	 2	 3	   -4	 5.291	1439	 0.773	 0.10	1209	 0.981	331504	517214	  8156	Charlotte
1512	Tomasz Dudek                    	 1	11	  -56	 5.290	1411	 0.807	 0.12	 320	 2.207	333535	511577	  6393	Purdue
1513	Adam Nagoudi                    	 4	 8	    6	 5.290	1507	 0.699	 0.11	1056	 1.151	330697	527200	  5083	Montreat
1514	Sam Fischer                     	 2	 4	    3	 5.288	1675	 0.533	 0.12	 833	 1.424	331214	406829	    74	Alabama
1515	Ben Mitchell                    	 5	 1	  -25	 5.285	1620	 0.582	 0.11	2742	-0.343	336019	570553	      	
1516	Tommy Edwards                   	 4	 8	   -1	 5.284	1521	 0.687	 0.10	 928	 1.317	332599	404382	  6302	Portland St
1517	Diego Padilha                   	 2	 4	    1	 5.283	1494	 0.707	 0.10	 976	 1.256	332551	485944	  2907	Georgia St
1518	Callaway Clark                  	 4	 2	   -4	 5.282	1525	 0.680	 0.12	2082	 0.217	331542	564542	  7358	SMU
1519	Lars Schneider                  	 4	 1	   -3	 5.281	1637	 0.569	 0.12	2466	-0.089	335316	566870	  7509	St Francis NY
1520	Wikus Robbertse                 	 8	 5	     	 5.281	1601	 0.604	 0.12	1891	 0.381	333497	565433	  3421	Idaho St
1521	Nicolas Ramirez Ribes           	10	 7	    1	 5.279	1532	 0.665	 0.12	1892	 0.381	332527	512198	  4014	Lee TN
1522	Myles Decoste                   	 4	 2	    4	 5.279	1721	 0.497	 0.13	1777	 0.474	357357	571051	      	
1523	Marcos Navas                    	 8	 2	   24	 5.279	1615	 0.586	 0.15	2560	-0.166	334954	563734	  4991	MO St Louis
1524	Franco Oliva                    	12	 5	    7	 5.278	1566	 0.640	 0.17	2407	-0.044	333446	438253	  5684	NW Missouri
1525	Victor Castro                   	 4	12	    9	 5.277	1488	 0.711	 0.07	 704	 1.611	334171	566206	  7002	San Diego St
1526	David Ambrozic                  	12	 2	    1	 5.275	1606	 0.600	 0.12	2942	-0.508	333071	491495	  4058	Lewis
1527	Ryohei Arai                     	 5	 4	    5	 5.273	1471	 0.735	 0.09	1701	 0.520	333363	515194	  3207	Hawaii Pacific
1528	Eitan Khromchenko               	 9	 5	   -4	 5.273	1602	 0.602	 0.13	1954	 0.322	334417	570252	  8415	Villanova
1529	Simon Birgerson                 	 9	 6	   -8	 5.273	1522	 0.685	 0.11	1984	 0.299	334616	523413	  6640	Rockhurst
1530	Harsh Parikh                    	 0	 1	   -5	 5.272	1444	 0.766	 0.10	 616	 1.730	342920	514584	      	
1531	Charlie James                   	 7	 4	   -3	 5.272	1467	 0.742	 0.12	2185	 0.138	334020	493313	  6797	St John's
1532	John Parat                      	 6	 8	   -2	 5.270	1515	 0.693	 0.13	1324	 0.871	332415	510210	  5538	North Dakota
1533	Miles Clark                     	 3	 5	     	 5.268	1645	 0.563	 0.12	1012	 1.207	333207	520227	  5505	NC Central
1534	Connor Enslin                   	 8	10	    2	 5.266	1552	 0.650	 0.11	1339	 0.860	331738	510911	  2825	Gardner Webb
1535	Raul Safont                     	12	 4	    2	 5.263	1491	 0.710	 0.13	2607	-0.208	333990	523705	  1190	Campbellsville
1536	Agustin Cortes                  	14	 0	   -1	 5.263	1845	 0.381	 0.12	3639	-1.126	330918	527552	  3514	Indiana Tech
1537	David Szeri                     	16	 8	   24	 5.262	1510	 0.696	 0.10	2231	 0.099	332226	456199	  7418	SW Baptist
1538	Austin Vos                      	 5	 7	    1	 5.260	1570	 0.638	 0.14	1252	 0.938	332442	517928	  5394	New Orleans
1539	Justin Cvitanovic               	 4	15	   15	 5.259	1433	 0.780	 0.12	 635	 1.692	331744	400016	  2993	Grand Canyon
1540	John Speicher                   	 0	 1	  -28	 5.258	1402	 0.814	 0.11	 879	 1.370	343039	453829	      	
1541	Alessandro Tabares              	11	 4	    1	 5.258	1590	 0.616	 0.12	2018	 0.273	331107	561575	  6924	St Thomas FL
1542	Joaquin Espinoza                	 2	10	    9	 5.257	1451	 0.763	 0.11	 557	 1.827	332703	565488	  5042	Montana St
1543	Jesse Den Hartog                	 5	 1	   -1	 5.256	1591	 0.616	 0.14	2866	-0.446	332788	565600	282494	Keiser
1544	Ayato Arakaki                   	 5	 2	   -4	 5.255	1561	 0.644	 0.13	2245	 0.089	334807	565473	  6434	Quinnipiac
1545	Jonathan Morales                	 8	10	   14	 5.253	1538	 0.663	 0.11	1102	 1.092	331611	512873	  2899	Ga Southern
1546	Rasmus Jonsson                  	 6	10	   -1	 5.253	1543	 0.660	 0.09	1203	 0.987	332940	419797	  2619	Flagler
1547	Justin Suarez                   	 1	 1	   -6	 5.253	1519	 0.687	 0.12	1684	 0.535	333142	511414	  8415	Villanova
1548	Michael Pawlowicz               	 1	 6	   -2	 5.252	1496	 0.706	 0.09	 525	 1.865	335079	513434	   700	Binghamton
1549	Will Crane                      	 1	 0	    1	 5.251	1656	 0.549	 0.13	2546	-0.155	334053	490993	  6444	Radford
1550	Hung Pham                       	 4	 0	    7	 5.250	1725	 0.495	 0.13	2937	-0.504	334485	520861	      	
1551	Diego Arzaluz                   	 2	 3	    1	 5.249	1516	 0.689	 0.12	1136	 1.056	357639	571606	  7250	S Carolina St
1552	Marwan Abaza                    	 2	 5	   -4	 5.248	1582	 0.623	 0.13	 859	 1.389	334646	496918	   964	Bucknell
1553	Luka Jankovic                   	 4	 9	   14	 5.247	1476	 0.732	 0.12	1183	 1.012	332313	565689	  7938	UTRGV
1554	Manuel Pilotto                  	10	 8	    6	 5.246	1504	 0.702	 0.10	1805	 0.454	332178	511854	  7305	SE Oklahoma
1555	Jamie Bixby                     	 7	10	    3	 5.244	1537	 0.663	 0.08	1172	 1.019	331601	564890	  5484	North Alabama
1556	Sachin Das                      	 1	 1	   -1	 5.244	1511	 0.696	 0.13	1801	 0.457	335986	510789	  1487	Chicago
1557	Chris Andre                     	 5	 5	    9	 5.243	1588	 0.618	 0.11	1498	 0.696	332242	385929	   103	Alabama St
1558	Alejo Bagnera                   	17	 5	   -9	 5.242	1705	 0.509	 0.10	2471	-0.092	330653	559781	  3394	Huntington
1559	Joshua Williams                 	 1	 1	    6	 5.241	1478	 0.729	 0.12	1915	 0.362	344250	512047	  8127	UC Santa Barbara
1560	Hannibal Borg                   	 6	 2	   -4	 5.240	1634	 0.572	 0.11	2442	-0.073	335646	569748	  6180	T Jefferson
1561	Tommaso Rossin                  	 9	 1	    2	 5.239	1600	 0.605	 0.13	3224	-0.738	332522	502508	  3950	Lander
1562	Tim Loerwink                    	 4	 2	    2	 5.239	1669	 0.537	 0.09	2053	 0.238	335070	427404	  2453	Embry-Riddle FL
1563	JanOskar Kjellberg              	 0	 1	    5	 5.237	1551	 0.651	 0.12	1560	 0.651	335959	485628	  5253	Navy
1564	Joshua Laka                     	 2	 2	    7	 5.235	1735	 0.487	 0.13	1204	 0.987	334950	486107	  7613	Stetson
1565	Filip Tensing                   	 6	 7	    5	 5.234	1517	 0.688	 0.07	1541	 0.662	333132	517303	  1004	Butler
1566	Bodin Zarkovic                  	 2	 6	  -43	 5.232	1575	 0.628	 0.11	 660	 1.668	332130	509900	  4858	Minnesota
1567	Hielke Moore                    	 3	 4	   -5	 5.229	1668	 0.537	 0.12	1210	 0.980	334805	434425	  6434	Quinnipiac
1568	Nick Vroman                     	 7	 6	   13	 5.229	1379	 0.832	 0.15	1965	 0.312	331488	562986	    55	Air Force
1569	Matteo Masala                   	 6	 6	    8	 5.229	1631	 0.573	 0.13	1475	 0.717	333416	567249	  3415	Idaho
1570	Jesus Fernandez                 	12	 5	    5	 5.228	1603	 0.601	 0.09	2380	-0.024	330809	513974	  7835	TN Wesleyan
1571	Joseph Barrett                  	 3	 1	 -147	 5.226	1661	 0.543	 0.11	2247	 0.088	336007	528043	      	
1572	Alex Jochim                     	 6	12	    1	 5.226	1594	 0.612	 0.12	1010	 1.212	332407	489377	  3500	IUPUI
1573	Georgije Babic                  	 2	 9	    1	 5.225	1505	 0.700	 0.10	 679	 1.641	333843	564476	  6326	Presbyterian
1574	Maciej Autuch                   	 5	 4	    5	 5.223	1531	 0.666	 0.13	1723	 0.504	334064	387072	  2536	F Dickinson
1575	John Giesberts                  	10	 2	    1	 5.222	1635	 0.571	 0.12	3037	-0.567	332710	565754	  1685	Col Charleston
1576	Athanasios Spyropoulos          	 5	10	    7	 5.219	1548	 0.654	 0.13	1063	 1.148	332465	565694	    87	UAB
1577	Martin Hurtado                  	 8	 3	   31	 5.219	1508	 0.699	 0.13	2484	-0.103	332960	417455	   420	Augusta
1578	James Finnigan                  	10	 1	     	 5.219	1711	 0.503	 0.11	3241	-0.758	334197	561826	  6876	St Mary's TX
1579	Momin Khan                      	 3	 4	    1	 5.218	1695	 0.518	 0.14	1244	 0.949	334528	515029	  2855	George Mason
1580	Patrick Sydow                   	 0	 2	    6	 5.216	1397	 0.819	 0.12	 553	 1.830	334783	488574	  4636	Memphis
1581	Adrien Guibert                  	 4	 1	    1	 5.216	1653	 0.550	 0.13	2653	-0.250	357099	570807	      	
1582	Mariano Jalif                   	16	 5	    3	 5.214	1569	 0.638	 0.12	2809	-0.398	330644	511711	  3519	IN Wesleyan
1583	Bryn Nahrung                    	 0	 2	    5	 5.214	1485	 0.714	 0.11	 360	 2.122	333113	485495	  2666	Florida St
1584	William Barry                   	 4	 1	     	 5.214	1660	 0.544	 0.12	2689	-0.294	341916	503634	  3888	Lafayette
1585	Maxim Kirsch                    	 0	 1	   13	 5.212	1545	 0.659	 0.12	 331	 2.186	331864	514989	  2993	Grand Canyon
1586	Musami Komada                   	 1	 2	   11	 5.211	1534	 0.664	 0.11	1221	 0.973	330828	514611	  6498	Reinhardt
1587	Francisco Vargas                	 4	 3	     	 5.211	1498	 0.705	 0.12	1932	 0.344	332333	565926	  3592	Jackson St
1588	Michael Durham                  	11	 9	    2	 5.211	1565	 0.641	 0.14	1884	 0.386	333656	564814	  4649	Mercer
1589	Petr Stavrovski                 	 5	 5	   20	 5.210	1527	 0.677	 0.12	1703	 0.518	332282	565439	  5387	New Mexico St
1590	Matias Parzajuk                 	 6	 1	   15	 5.209	1807	 0.424	 0.10	2955	-0.518	333202	522095	  6007	Ouachita
1591	Adrian Hrzic                    	14	 4	     	 5.208	1572	 0.632	 0.14	2690	-0.294	330700	528090	  1993	Cumberland TN
1592	Sebastian Pino                  	 3	 5	    2	 5.207	1482	 0.718	 0.14	1362	 0.839	333208	565833	  5505	NC Central
1593	Abdullah Fouad                  	 5	 5	   -4	 5.207	1540	 0.661	 0.15	1442	 0.751	333910	407569	  5366	NJIT
1594	Julian Worn                     	 5	 9	    8	 5.207	1583	 0.622	 0.12	1089	 1.109	333179	566997	  7084	Seattle
1595	Vadzim Raitsou                  	 7	 1	    6	 5.206	1682	 0.525	 0.11	3008	-0.549	332997	485303	  8104	Tusculum
1596	Carter Morgan                   	 2	 7	    3	 5.205	1383	 0.831	 0.10	 877	 1.373	331275	528048	  7242	South Carolina
1597	Karl Mosterd                    	 5	 7	    7	 5.204	1586	 0.621	 0.12	1437	 0.754	334397	515626	  1685	Col Charleston
1598	Trent Massam                    	 1	 2	   -6	 5.203	1783	 0.446	 0.12	 907	 1.336	334692	430495	   950	Bryant
1599	Carlos Berna Ruiz               	12	 7	   16	 5.202	1621	 0.582	 0.14	2195	 0.131	331413	512361	  7856	TAM C. Christi
1600	Raul Teichmann                  	 3	 4	   -7	 5.201	1539	 0.663	 0.12	1408	 0.788	331966	486443	  1612	Cleveland St
1601	Daichi Akiyoshi                 	 2	 5	    6	 5.200	1628	 0.576	 0.10	 848	 1.400	331404	510431	  7872	UT Arlington
1602	Matthew Halpin                  	 2	 2	   -2	 5.198	1702	 0.513	 0.12	1391	 0.802	331837	509882	  5749	Notre Dame
1603	William Anth-Forsberg           	 6	 7	   14	 5.198	1562	 0.643	 0.07	1556	 0.657	332783	386152	  2734	Francis Marion
1604	Alvaro Nunez                    	11	13	   49	 5.197	1611	 0.593	 0.08	1486	 0.705	332224	512657	  7418	SW Baptist
1605	Callum Rendle                   	 4	11	    7	 5.197	1576	 0.628	 0.12	 831	 1.425	331511	512911	  9126	Wofford
1606	Mikar Fisher                    	 4	 2	     	 5.197	1727	 0.495	 0.12	2078	 0.222	332402	512586	204699	E Florida St
1607	Claudio Quinones                	19	 6	  -12	 5.196	1798	 0.430	 0.12	2480	-0.099	330834	489100	  5992	Ottawa KS
1608	Caio DeRezende                  	10	 2	   -5	 5.194	1589	 0.616	 0.12	2969	-0.528	334179	401902	   427	Augustana IL
1609	Cole Rassner                    	 9	 2	    5	 5.192	1758	 0.471	 0.12	2881	-0.454	334633	515622	   468	Azusa Pacific
1610	Martin Simecek                  	 5	 9	   13	 5.192	1564	 0.642	 0.15	1261	 0.931	332281	488568	  5387	New Mexico St
1611	Alejandro Martinez Dura         	 3	 3	   -1	 5.190	1643	 0.563	 0.12	1529	 0.675	333391	512543	  1219	Card Stritch
1612	Matvey Radionov                 	 4	 2	    4	 5.190	1632	 0.573	 0.14	2246	 0.089	333920	567411	  2246	Drexel
1613	Diego Losada                    	 4	12	     	 5.189	1541	 0.661	 0.06	 698	 1.618	331513	427845	  9126	Wofford
1614	Alester Magalit                 	 5	 4	   -3	 5.189	1726	 0.495	 0.11	1866	 0.400	334806	428859	  6434	Quinnipiac
1615	Alexander Angradi               	 4	 2	   33	 5.188	1673	 0.534	 0.14	2041	 0.247	334698	501172	  6960	Salisbury
1616	Nick Mueller                    	 7	 4	    2	 5.187	1672	 0.535	 0.12	2051	 0.239	334649	565587	   964	Bucknell
1617	Michael Gurtner                 	 8	 6	  -21	 5.187	1697	 0.517	 0.12	1830	 0.433	330775	512380	  7967	Tiffin
1618	Andres Reyes                    	 4	 0	    1	 5.187	1827	 0.403	 0.10	3149	-0.665	333050	495766	297890	Ottawa AZ
1619	Lluis Miro                      	 8	 0	    8	 5.184	1939	 0.305	 0.13	3314	-0.814	333936	567482	  8694	West Florida
1620	David Gandham                   	 5	 1	 -279	 5.183	1674	 0.533	 0.12	2933	-0.501	343185	408783	      	
1621	Yudai Watanabi                  	10	 3	   -1	 5.182	1733	 0.488	 0.11	2660	-0.259	332194	562829	  8258	UT Tyler
1622	Paul Chabaud                    	 5	 4	    4	 5.182	1678	 0.531	 0.09	1754	 0.489	333965	493906	  1517	Chr Brothers
1623	Josh Robinson                   	 9	 7	   -2	 5.181	1610	 0.594	 0.12	1894	 0.381	334415	570249	  8415	Villanova
1624	Luigi Moretti                   	 5	 6	    7	 5.181	1701	 0.515	 0.11	1421	 0.770	332930	527205	  5083	Montreat
1625	Luis Andres Platas              	 5	 1	   12	 5.179	1744	 0.483	 0.12	2922	-0.487	343856	518287	  3801	Kenyon
1626	David Strassburger              	 8	 3	    3	 5.178	1646	 0.561	 0.14	2529	-0.135	333435	515570	  6273	Point Loma
1627	Thibault Cancel                 	 2	 3	   -2	 5.177	1553	 0.649	 0.11	1433	 0.756	332110	511221	  8551	Washington
1628	Andrew Pregel                   	 3	 1	   -6	 5.177	1465	 0.747	 0.13	2812	-0.399	334694	485709	   950	Bryant
1629	Gjorgji Popovski                	 0	 2	    4	 5.177	1557	 0.647	 0.12	 322	 2.205	331697	498463	   157	Alcorn St
1630	Naufal Kamaruzzaman             	 6	 3	   17	 5.176	1659	 0.546	 0.12	2160	 0.152	332889	522231	  4783	Mid Georgia
1631	Jayson Blando                   	 6	 9	    8	 5.175	1759	 0.470	 0.14	1228	 0.965	334433	521329	  8207	UC Riverside
1632	Andrew Imrie                    	 3	 0	  242	 5.175	1799	 0.430	 0.13	3218	-0.731	342396	417779	      	
1633	Joseph Klokow                   	 5	 8	    9	 5.175	1509	 0.697	 0.12	1405	 0.791	332244	422480	   392	Point
1634	Ramiro Rincon                   	 5	 3	   -4	 5.174	1609	 0.595	 0.11	2191	 0.135	332403	566033	204699	E Florida St
1635	Mario Pena                      	 6	 7	    5	 5.173	1633	 0.573	 0.12	1284	 0.901	334038	565855	  3611	James Madison
1636	Juan Motta                      	 5	 5	    9	 5.172	1550	 0.653	 0.13	1799	 0.458	333513	435099	  8694	West Florida
1637	Arvid Hjalte                    	 3	 4	    6	 5.172	1556	 0.647	 0.10	1227	 0.966	334200	511454	  8325	Utah St
1638	Emil Berglund                   	 7	16	  -14	 5.171	1593	 0.612	 0.14	 956	 1.280	331592	516292	   579	Bellarmine
1639	Matthew Lanahan                 	 5	 8	   -7	 5.171	1530	 0.668	 0.08	1413	 0.783	332642	566565	  1950	Creighton
1640	Caleb Wilkins                   	 2	 3	    4	 5.170	1626	 0.580	 0.13	1177	 1.017	334975	511822	  1448	Chapman
1641	Vanja Dobrnjac                  	 5	 9	   11	 5.169	1616	 0.585	 0.14	1123	 1.067	331519	564350	  8156	Charlotte
1642	Georgi Mavrodiev                	 7	 4	   -8	 5.168	1624	 0.581	 0.15	2200	 0.128	332102	514537	  2085	Dayton
1643	Christian Alvin Edison          	 2	 4	   -2	 5.168	1543	 0.660	 0.08	1207	 0.982	332319	404300	   451	Austin Peay
1644	Leandro Carneiro                	 5	 0	    7	 5.166	1771	 0.460	 0.12	3420	-0.911	334481	520859	      	
1645	Will Kasten                     	 2	 5	   13	 5.163	1608	 0.598	 0.10	 923	 1.319	334826	567329	   783	Boston College
1646	Alessio Azzalini                	 6	 5	    3	 5.161	1625	 0.581	 0.10	1773	 0.477	331753	565357	  8052	Trinity TX
1647	Antreas Djakoiris               	 1	 9	   15	 5.160	1555	 0.649	 0.12	 499	 1.929	334432	568299	  8207	UC Riverside
1648	Cristian Morales                	 4	 1	   -2	 5.159	1728	 0.494	 0.14	2787	-0.380	330938	512489	  3526	Indianapolis
1649	Antonio Mora                    	 1	 1	   10	 5.158	1579	 0.627	 0.12	1898	 0.376	335473	489346	  2468	Emory
1650	Juan Batalla                    	 3	 8	   13	 5.158	1618	 0.583	 0.12	 986	 1.250	333470	566599	  5316	Nevada
1651	Kevin Candido                   	 8	 4	  -13	 5.158	1627	 0.578	 0.09	2346	 0.004	333661	394900	  5563	North Georgia
1652	Ben Husum                       	 6	 5	    3	 5.157	1706	 0.508	 0.12	1811	 0.447	332972	492525	  1685	Col Charleston
1653	Carlos Dodero                   	 8	 1	    1	 5.155	1811	 0.421	 0.08	3257	-0.771	342291	496382	  8732	WV Wesleyan
1654	David Gorshein                  	 5	 4	    6	 5.155	1654	 0.550	 0.11	2104	 0.204	331487	493186	   356	Army
1655	Christos Kyrillou               	 7	 8	    2	 5.155	1650	 0.555	 0.14	1461	 0.728	333116	512955	  2341	E Illinois
1656	Hayden Cassone                  	 1	 3	     	 5.154	1693	 0.519	 0.10	 757	 1.518	335472	395792	  2468	Emory
1657	Jan Silva                       	 7	 7	    7	 5.154	1598	 0.608	 0.12	1712	 0.515	332986	565107	  1067	CS Sacramento
1658	Tommy Martinez                  	11	 6	  143	 5.153	1694	 0.519	 0.13	2270	 0.067	330932	430311	  3465	IL Springfield
1659	Bo- Han Li                      	 5	 9	    7	 5.153	1830	 0.396	 0.09	1058	 1.150	332027	426537	  8636	Weber St
1660	Misha Fomenkov                  	 4	 3	   18	 5.153	1563	 0.643	 0.10	2023	 0.270	332445	497564	  5394	New Orleans
1661	Marwin Kralemann                	 3	 8	 -117	 5.151	1805	 0.425	 0.10	 834	 1.422	331535	511088	  3473	Incarnate Word
1662	Nadim Motaghedi                 	 7	 1	   11	 5.150	1704	 0.510	 0.14	3084	-0.610	335133	569025	  1245	Carnegie Mellon
1663	Joe Demarco                     	 2	 1	   -2	 5.150	1647	 0.560	 0.13	2434	-0.068	332104	486426	  2085	Dayton
1664	Jacob Marshall                  	 9	 8	    5	 5.149	1751	 0.479	 0.10	1699	 0.520	331300	429944	  7809	Chattanooga
1665	Samuel Macleod                  	 4	 6	     	 5.147	1765	 0.466	 0.09	1285	 0.900	331805	527974	  4649	Mercer
1666	Kazuki Matsuno                  	 0	 1	  -30	 5.146	1607	 0.599	 0.12	 431	 2.036	335884	512075	  4757	Michigan St
1667	Gjorgji Popovski                	 6	 6	    8	 5.145	1754	 0.474	 0.09	1528	 0.675	333382	565134	    82	Alabama A&M
1668	Giovanni Araujo                 	 5	 4	    3	 5.142	1762	 0.468	 0.07	1747	 0.492	335275	513299	  4291	Lynn
1669	Julien Pereira                  	 4	 7	    7	 5.141	1683	 0.524	 0.09	1168	 1.022	332247	440739	   392	Point
1670	Alexandre Crepy                 	13	 8	     	 5.139	1639	 0.568	 0.13	2176	 0.143	331474	521997	  4809	Midwest TX St
1671	Nikola Kijac                    	 6	 6	    1	 5.139	1708	 0.505	 0.12	1558	 0.657	331901	565311	  4425	Marquette
1672	Finn Macnamara                  	 5	 7	   12	 5.138	1677	 0.531	 0.11	1346	 0.853	333314	568133	   979	Buffalo
1673	Noah De Luna                    	 2	 3	  386	 5.138	1684	 0.523	 0.10	1298	 0.893	335386	564534	  3473	Incarnate Word
1674	Wilson Hamilton                 	12	 7	  137	 5.137	1662	 0.542	 0.13	2223	 0.105	331758	413242	  8052	Trinity TX
1675	Matt Cardano                    	 9	 2	    2	 5.136	1768	 0.463	 0.11	2682	-0.285	335775	564590	  4245	Loyola MD
1676	Andy Watterson                  	 1	 3	    5	 5.136	1787	 0.441	 0.10	1031	 1.192	334982	501999	  6853	St Mary's CA
1677	Sirawit Daosaengsawang          	 6	 7	    8	 5.135	1592	 0.615	 0.11	1544	 0.661	333353	494198	  8153	UNC Asheville
1678	Alex Pavkovich                  	19	 2	    1	 5.135	1944	 0.301	 0.12	3434	-0.924	330721	528037	  3128	Hardin-Simmons
1679	Francisco Jimenez               	 9	 8	   11	 5.134	1648	 0.559	 0.15	1840	 0.429	332014	419020	   410	Auburn M'gomery
1680	Patryk Garwacki                 	 1	 0	     	 5.132	1772	 0.459	 0.12	2847	-0.437	333025	512484	  4019	Lees-McRae
1681	Gilbert Chung                   	 0	14	   13	 5.131	1427	 0.792	 0.09	 203	 2.450	334431	397274	  8207	UC Riverside
1682	Hunter Bajoit                   	12	 3	 -129	 5.131	1813	 0.417	 0.12	2902	-0.470	332837	489457	  7461	SW Univ TX
